user_type,purchase_frequency,avg_order_value,product_category,product_price,rating,discount_percentage,purchase
new,3,41.2,Sports,144.72,3.5,10,0
new,3,75.91,Electronics,1010.42,4.0,30,0
returning,6,123.52,Clothing,252.4,1.1,0,0
new,2,68.71,Books,9.66,5.0,0,0
returning,3,123.15,Sports,103.53,1.9,20,0
returning,5,100.32,Sports,361.98,1.7,0,0
loyal,9,235.56,Home & Kitchen,149.61,4.9,0,1
returning,3,147.54,Electronics,643.2,1.2,5,0
new,3,59.72,Electronics,1114.78,3.8,5,0
returning,8,141.16,Sports,321.53,4.4,5,1
loyal,14,232.75,Clothing,283.57,3.7,5,1
loyal,13,271.74,Electronics,368.4,2.0,5,1
returning,3,91.21,Sports,273.0,1.6,20,0
returning,6,101.63,Electronics,524.28,4.0,20,1
loyal,8,210.68,Books,17.94,2.5,10,1
new,3,64.83,Home & Kitchen,266.78,4.6,30,0
returning,9,141.72,Electronics,1153.8,1.7,0,1
returning,6,63.31,Clothing,204.97,1.3,15,1
new,1,32.22,Electronics,1133.85,1.6,10,0
returning,8,121.08,Home & Kitchen,98.14,2.3,0,1
new,1,70.1,Home & Kitchen,274.28,3.7,15,0
returning,5,79.12,Electronics,684.83,4.5,0,1
loyal,13,252.79,Sports,103.35,2.5,10,1
new,3,37.68,Clothing,83.64,3.6,20,0
loyal,18,101.15,Clothing,280.63,1.2,5,1
new,3,65.54,Clothing,145.23,3.5,10,0
returning,6,45.14,Electronics,1104.0,2.7,50,1
new,3,60.13,Sports,106.24,3.3,15,0
loyal,13,251.45,Clothing,133.86,2.0,20,1
loyal,9,181.75,Clothing,210.37,2.8,0,1
returning,6,45.57,Beauty,15.57,2.2,10,1
loyal,16,124.02,Home & Kitchen,316.58,3.9,20,1
returning,6,95.08,Clothing,293.99,2.8,30,1
loyal,14,235.43,Beauty,42.53,2.2,0,1
returning,4,124.18,Books,58.21,3.9,10,1
loyal,17,201.38,Clothing,161.91,3.5,0,1
returning,7,99.61,Home & Kitchen,238.03,3.1,20,1
new,3,21.4,Sports,92.02,1.4,50,0
returning,4,96.66,Home & Kitchen,280.9,3.8,0,0
new,1,79.75,Books,18.75,3.3,25,0
returning,9,133.45,Sports,27.46,2.7,30,1
returning,7,46.96,Books,48.22,3.5,25,1
returning,4,82.33,Electronics,455.98,2.6,5,0
new,2,63.83,Clothing,248.88,3.7,30,0
new,3,52.09,Home & Kitchen,246.29,4.6,30,0
returning,8,109.32,Clothing,20.74,3.5,20,1
loyal,12,116.1,Sports,338.31,4.9,10,1
returning,4,114.91,Clothing,199.79,4.6,10,0
returning,5,77.35,Home & Kitchen,208.78,4.8,40,1
returning,6,104.58,Books,37.11,4.2,10,0
returning,9,102.82,Home & Kitchen,478.54,3.4,0,1
new,1,54.32,Clothing,251.89,1.6,5,0
returning,9,130.08,Electronics,209.47,1.2,0,0
new,2,25.82,Home & Kitchen,206.32,1.3,20,0
loyal,18,216.77,Beauty,173.72,2.2,0,1
new,2,57.56,Books,23.16,3.8,20,0
returning,7,140.76,Clothing,59.69,2.8,10,1
new,3,34.07,Electronics,1006.24,1.2,15,0
new,1,56.0,Beauty,110.26,4.1,5,0
loyal,14,245.77,Sports,337.69,1.4,20,1
new,2,32.14,Clothing,205.01,1.4,20,0
new,2,55.48,Books,14.62,2.1,25,0
returning,7,136.98,Clothing,71.51,1.4,0,0
new,3,29.93,Home & Kitchen,457.69,3.2,20,0
new,1,26.11,Beauty,146.7,2.2,10,0
loyal,15,80.53,Electronics,636.6,4.8,20,1
loyal,19,111.96,Home & Kitchen,373.62,2.6,0,1
loyal,8,95.89,Clothing,285.12,1.7,0,1
loyal,11,244.97,Clothing,265.78,1.0,10,1
returning,7,55.48,Home & Kitchen,236.73,3.3,40,1
new,1,22.29,Electronics,97.98,3.2,0,0
loyal,15,142.71,Home & Kitchen,179.25,2.6,0,1
loyal,13,285.4,Clothing,101.22,1.9,15,1
loyal,19,140.45,Books,23.9,3.6,0,1
returning,6,143.29,Electronics,1145.27,2.7,0,1
new,3,49.56,Books,18.79,1.7,20,0
loyal,13,262.36,Home & Kitchen,171.09,2.7,5,1
returning,6,86.63,Sports,148.16,3.1,30,1
loyal,12,159.73,Sports,319.01,4.8,50,1
new,3,62.82,Clothing,190.54,2.9,30,0
new,3,35.44,Electronics,1041.23,3.0,10,0
new,1,22.64,Books,12.95,3.2,20,0
loyal,16,295.2,Home & Kitchen,318.83,3.7,5,1
new,2,68.51,Electronics,988.25,1.7,0,0
new,2,62.42,Electronics,983.8,3.0,15,0
loyal,18,253.78,Home & Kitchen,194.04,4.5,0,1
new,1,76.43,Sports,319.98,4.6,5,0
loyal,8,133.92,Sports,348.74,4.4,20,1
returning,5,94.88,Electronics,232.58,1.8,15,0
loyal,8,150.51,Clothing,114.7,3.1,0,1
returning,8,63.65,Electronics,888.62,4.7,0,1
loyal,13,255.48,Home & Kitchen,226.14,1.0,10,1
loyal,14,209.82,Beauty,199.48,4.6,10,1
new,2,60.56,Beauty,64.86,1.7,15,0
new,1,33.25,Home & Kitchen,224.34,3.2,20,0
new,3,75.34,Electronics,191.12,1.8,5,0
returning,6,109.24,Clothing,235.0,4.5,20,1
loyal,10,89.84,Sports,332.38,4.0,10,1
returning,6,96.98,Clothing,293.98,2.6,25,1
returning,5,146.43,Clothing,240.44,1.8,0,0
new,2,68.81,Books,21.01,2.8,25,0
loyal,15,188.49,Books,45.64,1.4,0,1
loyal,19,231.32,Sports,191.94,3.4,5,1
new,3,74.23,Clothing,294.46,2.4,20,0
returning,4,133.1,Home & Kitchen,397.97,1.1,0,0
new,2,33.83,Home & Kitchen,199.05,2.7,20,0
returning,3,132.32,Sports,322.52,3.8,40,1
returning,4,103.04,Beauty,80.71,3.6,30,1
new,3,21.54,Beauty,131.26,1.4,0,0
returning,4,142.32,Electronics,198.93,4.8,0,0
returning,5,43.24,Beauty,94.6,3.7,0,1
returning,3,141.95,Clothing,36.39,3.4,15,1
returning,8,136.63,Electronics,657.61,3.8,25,1
new,2,55.25,Electronics,724.54,3.2,30,0
loyal,10,246.58,Books,46.08,2.6,20,1
returning,3,90.68,Clothing,117.24,2.9,15,1
returning,6,117.58,Beauty,158.5,2.8,15,0
new,2,51.25,Books,38.21,3.8,10,0
loyal,18,183.58,Electronics,716.47,4.1,0,1
loyal,17,253.65,Books,17.05,2.2,0,1
new,2,29.14,Electronics,1126.05,4.1,15,0
returning,4,94.61,Clothing,65.52,3.1,25,1
new,2,20.09,Home & Kitchen,52.97,1.4,25,0
returning,8,72.09,Beauty,165.75,2.9,10,1
new,1,78.85,Home & Kitchen,190.75,3.6,15,0
returning,3,128.65,Beauty,166.57,3.7,0,1
returning,4,87.98,Beauty,187.05,1.2,15,0
returning,4,61.27,Clothing,129.34,2.4,25,1
returning,9,103.24,Home & Kitchen,87.1,2.2,20,1
returning,4,84.01,Books,10.62,2.9,0,1
returning,9,110.28,Electronics,282.29,4.5,40,1
new,3,21.76,Beauty,62.07,4.7,15,0
new,3,31.19,Beauty,130.92,4.2,0,0
loyal,19,261.03,Clothing,233.65,4.8,10,1
new,1,42.77,Sports,195.06,2.8,0,0
returning,5,92.89,Electronics,1046.58,1.4,40,1
loyal,19,171.57,Sports,327.16,4.3,15,1
new,3,44.65,Clothing,17.24,4.5,5,0
returning,6,98.16,Beauty,118.56,2.6,0,1
returning,9,129.22,Home & Kitchen,215.22,3.1,0,0
loyal,12,134.02,Books,31.22,2.0,5,1
loyal,19,297.9,Electronics,762.04,2.1,15,1
returning,7,110.39,Clothing,181.4,4.9,15,1
new,2,62.14,Electronics,1082.1,2.1,20,0
returning,5,118.82,Beauty,77.61,4.9,20,1
returning,6,111.88,Clothing,186.43,2.1,40,1
returning,3,59.51,Books,56.9,4.3,0,1
new,3,44.68,Beauty,78.23,1.7,20,0
new,2,50.93,Sports,211.88,4.3,10,0
loyal,18,273.1,Electronics,159.93,4.6,25,1
returning,9,110.71,Beauty,182.83,4.6,25,1
returning,6,76.67,Electronics,980.69,1.3,30,1
returning,7,57.68,Books,8.08,4.1,30,1
loyal,15,200.95,Books,44.15,4.5,0,1
returning,8,135.69,Electronics,1095.86,2.4,0,0
new,1,63.94,Clothing,233.7,4.6,0,0
new,3,31.68,Home & Kitchen,296.77,3.7,5,0
new,3,44.49,Clothing,276.05,2.9,50,0
loyal,18,286.63,Sports,294.5,1.0,10,1
returning,5,79.25,Clothing,44.36,3.7,0,0
returning,8,75.35,Sports,108.66,4.2,5,1
returning,7,51.33,Home & Kitchen,92.98,4.8,40,1
returning,4,59.96,Sports,141.5,3.5,5,0
loyal,10,289.85,Books,19.31,1.6,0,1
returning,8,120.99,Beauty,60.42,2.1,30,1
new,2,52.67,Electronics,464.44,3.2,40,0
new,2,58.22,Home & Kitchen,30.8,2.1,0,0
returning,3,80.82,Electronics,389.27,3.2,10,1
loyal,8,202.31,Clothing,63.76,2.0,10,1
returning,4,114.88,Home & Kitchen,48.15,4.3,20,1
loyal,16,269.9,Books,28.54,1.2,0,1
loyal,14,220.28,Electronics,970.96,2.4,10,1
new,3,29.86,Home & Kitchen,257.84,1.3,15,0
new,2,21.7,Home & Kitchen,357.74,2.1,0,0
new,1,30.02,Electronics,210.14,1.5,10,0
returning,7,87.1,Home & Kitchen,232.6,2.8,50,1
new,1,36.76,Books,16.54,1.3,0,0
returning,5,117.89,Electronics,200.89,3.5,30,1
returning,9,96.11,Beauty,54.28,3.7,5,0
returning,5,114.59,Home & Kitchen,398.48,4.1,5,0
new,1,23.11,Beauty,119.2,4.0,15,0
returning,9,102.41,Clothing,80.3,2.8,25,1
returning,3,109.03,Beauty,52.83,4.0,40,1
returning,5,78.84,Electronics,350.98,3.8,0,1
loyal,9,261.53,Clothing,240.53,3.6,0,1
new,3,78.06,Electronics,787.95,2.5,30,0
loyal,14,225.17,Beauty,59.06,4.0,10,1
returning,4,131.1,Books,25.91,2.7,25,1
returning,8,57.32,Electronics,470.94,2.6,0,0
returning,6,50.36,Electronics,400.68,2.4,5,1
returning,6,86.52,Clothing,236.08,3.3,5,0
new,2,59.2,Electronics,567.24,1.1,5,0
returning,5,68.95,Home & Kitchen,141.14,3.1,10,1
returning,9,145.22,Books,38.74,3.1,0,1
returning,8,58.33,Sports,246.34,2.3,10,0
returning,4,103.11,Sports,250.84,2.3,20,0
loyal,8,109.5,Books,36.39,2.9,0,1
returning,5,112.1,Electronics,1115.14,3.5,20,1
new,1,28.81,Clothing,135.72,1.5,5,0
returning,4,135.15,Home & Kitchen,449.67,1.6,25,1
loyal,9,177.36,Home & Kitchen,424.75,4.6,5,1
loyal,16,126.23,Home & Kitchen,473.42,2.2,20,1
returning,7,85.53,Sports,276.1,2.1,0,1
loyal,14,257.58,Beauty,161.3,2.7,10,1
new,3,37.56,Electronics,108.34,4.1,20,0
returning,7,121.99,Clothing,255.08,3.9,5,1
loyal,8,238.56,Beauty,74.55,4.1,0,1
loyal,18,282.66,Beauty,178.8,4.1,30,1
returning,4,73.67,Clothing,127.78,4.0,20,1
loyal,17,203.03,Books,44.37,3.7,10,1
new,3,55.17,Books,58.42,2.1,25,0
loyal,13,216.58,Home & Kitchen,371.13,2.4,0,1
returning,6,109.45,Clothing,138.15,4.0,25,1
new,2,22.19,Beauty,124.25,3.2,25,0
new,3,57.2,Books,20.62,1.2,30,0
returning,3,80.31,Electronics,963.02,4.7,0,0
new,3,45.1,Books,34.68,4.1,25,0
returning,8,88.63,Books,15.13,4.3,20,1
new,1,46.1,Beauty,114.29,4.9,0,0
new,2,42.17,Clothing,165.12,3.5,10,0
returning,3,139.64,Sports,80.34,3.2,10,0
returning,3,65.29,Electronics,252.37,2.8,30,1
returning,9,140.21,Home & Kitchen,282.28,3.4,10,1
returning,8,71.88,Books,52.8,3.8,5,0
loyal,14,83.4,Clothing,200.97,1.6,20,1
loyal,10,118.9,Home & Kitchen,397.31,3.3,0,1
returning,3,90.02,Beauty,123.28,3.4,30,1
returning,7,127.83,Home & Kitchen,73.61,2.0,30,1
new,1,31.91,Home & Kitchen,117.66,1.3,0,0
new,2,20.4,Electronics,999.87,1.4,25,0
returning,7,42.88,Electronics,442.52,3.1,25,1
loyal,9,138.77,Electronics,953.35,1.1,10,1
new,1,78.93,Sports,183.46,1.8,40,0
new,3,49.14,Beauty,101.83,4.8,15,0
new,2,52.34,Sports,137.72,4.0,20,0
loyal,18,268.84,Electronics,431.29,4.1,20,1
returning,5,144.26,Books,13.82,1.2,10,1
new,2,75.97,Electronics,755.07,1.7,0,0
returning,5,99.81,Beauty,121.17,2.9,15,1
returning,5,66.75,Clothing,150.81,4.5,0,1
returning,6,119.94,Electronics,1060.85,3.0,40,1
new,2,35.49,Home & Kitchen,26.34,2.9,0,0
loyal,8,184.18,Clothing,123.91,1.1,20,1
returning,7,111.46,Books,37.67,5.0,0,1
returning,3,146.04,Books,9.09,2.2,25,0
new,3,74.71,Books,6.2,3.1,10,0
returning,6,93.35,Sports,294.13,3.2,20,1
returning,6,83.2,Clothing,85.59,2.3,25,0
returning,9,51.64,Home & Kitchen,302.34,3.6,15,1
new,1,27.29,Beauty,129.71,4.7,0,0
loyal,15,266.65,Home & Kitchen,240.28,4.5,20,1
new,2,76.54,Electronics,1042.55,4.1,0,0
returning,6,41.3,Beauty,56.46,1.7,25,0
loyal,8,177.7,Electronics,484.59,4.5,10,1
returning,5,123.47,Electronics,364.06,4.2,10,0
returning,5,50.38,Electronics,248.62,4.4,30,1
returning,6,55.07,Electronics,1129.14,2.8,0,1
returning,8,130.53,Electronics,244.64,4.8,20,1
loyal,13,164.07,Electronics,993.16,2.8,25,1
new,2,44.8,Clothing,226.35,3.1,5,0
returning,4,86.5,Clothing,209.32,2.5,15,0
returning,4,74.29,Electronics,93.35,1.1,0,0
returning,9,58.03,Books,7.12,2.6,20,1
returning,5,88.22,Clothing,205.92,3.1,5,1
returning,8,133.72,Electronics,963.23,2.3,10,1
loyal,18,238.13,Clothing,264.2,1.5,40,1
loyal,15,212.57,Clothing,180.07,1.9,0,1
returning,5,101.56,Clothing,105.4,3.9,15,1
returning,6,112.01,Clothing,163.91,4.3,20,1
loyal,11,159.61,Books,48.09,2.5,20,1
new,1,21.62,Home & Kitchen,287.57,3.5,0,0
new,3,78.75,Sports,185.2,3.6,15,0
returning,7,91.35,Home & Kitchen,92.63,2.1,10,1
loyal,15,276.06,Home & Kitchen,482.25,1.4,5,1
loyal,12,151.27,Clothing,22.7,4.2,10,1
returning,3,49.3,Beauty,15.05,2.0,20,1
new,1,67.77,Electronics,402.94,4.6,15,0
returning,4,56.82,Home & Kitchen,320.58,1.2,30,0
new,2,27.44,Clothing,140.2,1.1,0,0
new,3,49.3,Books,54.64,3.3,0,0
loyal,8,240.04,Sports,148.27,3.0,20,1
new,3,49.11,Sports,101.37,2.7,15,0
loyal,15,201.13,Electronics,378.86,1.5,20,1
returning,3,68.25,Clothing,298.62,1.8,5,0
returning,5,87.42,Beauty,119.34,4.6,0,1
new,2,52.3,Home & Kitchen,251.17,3.1,0,0
returning,7,97.55,Home & Kitchen,127.0,4.0,50,1
new,3,52.79,Books,14.89,1.3,15,0
loyal,15,158.94,Home & Kitchen,27.45,2.1,0,1
loyal,12,218.69,Sports,303.1,3.1,5,1
returning,9,104.36,Home & Kitchen,319.55,1.1,15,1
new,1,43.2,Home & Kitchen,269.0,3.5,25,0
loyal,18,216.81,Home & Kitchen,234.9,2.7,0,1
returning,4,86.13,Beauty,150.71,4.9,5,1
new,3,74.2,Home & Kitchen,356.19,4.4,25,0
returning,9,89.52,Home & Kitchen,233.03,2.3,10,0
loyal,10,172.67,Sports,159.28,3.4,15,1
new,3,39.48,Home & Kitchen,37.55,3.4,15,0
new,2,73.13,Clothing,52.26,4.1,10,0
loyal,15,269.52,Books,43.71,4.2,0,1
new,2,30.77,Books,33.43,1.6,20,0
new,1,47.94,Electronics,344.27,3.9,20,0
returning,6,106.96,Home & Kitchen,222.74,1.8,30,1
loyal,9,177.34,Books,50.87,2.3,25,1
returning,6,144.9,Home & Kitchen,40.96,1.2,0,0
loyal,10,217.79,Beauty,179.38,2.3,0,1
returning,3,85.46,Home & Kitchen,104.77,2.3,20,1
new,3,48.09,Sports,379.53,4.8,15,0
loyal,18,190.12,Clothing,221.09,2.0,5,1
returning,5,123.69,Electronics,258.42,4.7,10,1
new,2,23.37,Clothing,41.02,1.6,20,0
returning,7,81.02,Home & Kitchen,167.74,2.6,10,0
returning,9,106.62,Clothing,205.36,3.4,0,0
new,1,76.82,Clothing,29.67,2.4,20,0
new,3,77.58,Books,56.09,1.7,25,0
returning,6,143.14,Clothing,129.38,1.1,30,0
loyal,19,124.8,Home & Kitchen,157.08,3.5,5,1
returning,4,119.34,Beauty,164.66,3.9,20,1
loyal,15,217.84,Beauty,175.89,1.5,0,1
new,1,20.12,Clothing,216.5,1.6,0,0
new,1,21.74,Home & Kitchen,265.31,3.9,15,0
new,2,66.05,Clothing,23.65,1.5,20,0
new,2,70.02,Beauty,170.9,3.2,50,0
new,2,37.27,Beauty,41.18,2.8,0,0
loyal,14,277.57,Clothing,180.73,2.3,0,1
loyal,14,284.64,Electronics,481.8,1.7,10,1
loyal,17,124.66,Electronics,669.04,2.9,30,1
new,2,48.21,Clothing,221.69,2.8,10,0
loyal,19,178.03,Home & Kitchen,413.55,4.7,10,1
returning,8,116.11,Books,37.2,2.7,0,1
new,1,45.1,Clothing,109.96,4.9,5,0
loyal,8,129.74,Books,42.17,1.8,20,1
returning,7,144.21,Sports,105.5,4.2,0,1
new,1,44.33,Books,54.0,1.6,0,0
returning,9,127.47,Electronics,115.48,1.6,5,1
new,3,29.86,Home & Kitchen,403.99,4.2,15,0
returning,9,125.02,Home & Kitchen,72.27,3.4,0,1
returning,8,76.84,Beauty,184.46,3.8,0,1
loyal,14,222.56,Clothing,124.91,2.0,5,1
new,3,70.82,Clothing,147.89,4.2,10,0
returning,8,67.55,Home & Kitchen,230.79,3.2,15,1
returning,8,111.84,Home & Kitchen,293.97,3.7,0,1
returning,9,119.1,Books,39.26,1.6,20,0
returning,5,98.12,Electronics,1156.62,3.4,0,0
returning,6,57.82,Home & Kitchen,64.25,1.2,10,0
loyal,9,292.6,Electronics,903.25,2.1,15,1
loyal,8,167.96,Clothing,56.49,4.3,30,1
loyal,9,126.28,Books,33.51,1.7,20,1
loyal,13,152.26,Electronics,597.25,1.5,0,1
returning,8,60.53,Clothing,292.91,4.7,10,1
loyal,11,95.81,Books,9.29,4.8,20,1
returning,8,125.99,Books,19.55,1.0,0,0
returning,8,119.04,Electronics,95.23,4.4,0,1
returning,4,55.17,Home & Kitchen,445.99,4.6,25,1
returning,5,40.48,Electronics,467.63,3.9,30,1
new,3,23.58,Clothing,17.88,3.3,10,0
loyal,19,126.01,Home & Kitchen,366.93,4.8,25,1
returning,8,47.84,Electronics,168.67,4.0,25,1
new,3,56.16,Sports,233.08,4.0,20,0
returning,9,149.84,Electronics,801.92,1.9,0,0
new,1,54.77,Beauty,78.1,4.3,25,0
new,1,42.26,Beauty,111.42,4.2,5,0
new,3,64.65,Sports,357.85,4.1,20,0
returning,5,85.6,Clothing,55.48,3.2,0,1
returning,4,128.32,Beauty,155.35,3.5,0,0
loyal,11,271.17,Sports,101.87,3.9,10,1
returning,5,70.78,Electronics,824.52,2.6,0,1
returning,4,69.3,Home & Kitchen,418.17,4.4,5,1
returning,7,100.19,Electronics,226.64,3.2,25,1
returning,8,112.17,Home & Kitchen,325.4,4.2,25,1
loyal,12,141.24,Home & Kitchen,411.7,2.6,50,1
new,2,20.94,Clothing,267.94,3.7,20,0
new,3,61.72,Beauty,54.2,4.7,10,0
loyal,10,140.91,Electronics,328.48,1.9,0,1
returning,3,108.8,Beauty,85.19,4.8,20,1
new,2,59.23,Electronics,1027.05,2.0,25,0
new,2,62.33,Books,55.68,1.7,0,0
loyal,17,288.9,Electronics,735.43,3.7,5,1
loyal,14,218.47,Clothing,266.49,4.3,20,1
returning,7,122.68,Books,8.25,2.5,0,1
returning,4,106.88,Clothing,44.08,1.8,10,0
returning,7,85.53,Home & Kitchen,108.19,3.7,25,1
loyal,12,160.62,Sports,254.91,2.1,20,1
loyal,15,193.03,Electronics,472.71,4.5,5,1
new,2,62.63,Beauty,49.26,1.0,10,0
loyal,11,200.49,Electronics,858.3,3.8,5,1
new,2,25.12,Electronics,700.72,1.2,5,0
new,3,77.6,Electronics,1195.54,3.3,10,0
returning,5,72.93,Sports,375.01,4.7,0,1
returning,8,126.3,Electronics,424.47,4.2,15,1
loyal,9,267.66,Beauty,120.4,2.3,20,1
new,2,20.72,Sports,165.8,2.8,0,0
returning,8,50.75,Clothing,201.01,3.1,10,0
loyal,18,188.31,Home & Kitchen,280.99,2.4,0,1
loyal,17,244.45,Beauty,186.65,3.4,30,1
new,3,39.06,Clothing,191.6,3.2,20,0
returning,3,96.38,Electronics,531.78,2.4,10,1
returning,5,60.58,Clothing,205.13,4.3,30,1
new,2,21.55,Beauty,142.8,2.1,20,0
loyal,12,103.22,Beauty,160.79,4.8,15,1
loyal,17,185.96,Clothing,115.14,5.0,30,1
new,2,74.73,Electronics,552.43,2.1,20,0
new,3,33.19,Sports,132.42,3.3,0,0
new,3,28.19,Electronics,422.19,1.8,15,0
loyal,16,146.16,Books,26.83,2.4,15,1
new,2,60.71,Electronics,336.66,1.1,0,0
returning,8,82.49,Beauty,68.81,5.0,30,1
returning,7,67.78,Sports,301.2,2.8,0,0
returning,9,63.08,Clothing,58.63,2.0,25,0
new,1,49.23,Electronics,566.25,3.5,20,0
new,2,73.13,Home & Kitchen,214.51,4.5,20,0
loyal,8,100.98,Clothing,148.45,4.1,25,1
loyal,8,169.05,Clothing,93.29,2.0,10,1
loyal,18,121.89,Books,21.3,1.8,10,1
new,3,59.01,Clothing,44.53,4.3,30,0
returning,9,124.19,Clothing,76.49,3.4,5,1
returning,6,77.2,Beauty,140.25,3.6,10,0
new,3,50.87,Home & Kitchen,37.62,4.1,10,0
loyal,15,241.39,Clothing,138.88,4.0,20,1
returning,7,55.28,Books,50.77,4.7,25,1
new,3,59.3,Beauty,23.62,1.2,0,0
loyal,8,235.96,Home & Kitchen,46.19,4.2,50,1
loyal,19,108.99,Clothing,29.62,2.2,0,1
new,2,57.08,Electronics,764.43,3.6,10,0
returning,5,69.61,Beauty,174.63,4.4,50,1
returning,8,129.41,Beauty,157.17,2.5,0,1
returning,8,85.08,Books,52.83,3.0,25,1
new,3,44.05,Electronics,750.45,3.4,15,0
returning,5,74.04,Home & Kitchen,193.97,3.3,30,1
loyal,12,151.2,Beauty,140.47,3.3,10,1
returning,4,80.8,Clothing,75.07,1.6,0,0
new,2,39.19,Electronics,196.25,3.3,20,0
returning,6,147.41,Home & Kitchen,487.37,3.7,0,1
returning,5,96.79,Beauty,64.42,3.5,15,1
loyal,15,96.98,Electronics,754.32,3.4,25,1
returning,6,120.29,Home & Kitchen,463.95,3.1,15,1
new,3,38.7,Home & Kitchen,435.04,4.0,20,0
new,3,55.06,Home & Kitchen,187.96,1.5,30,0
loyal,11,129.65,Books,29.41,3.7,50,1
new,1,29.3,Home & Kitchen,336.35,3.5,20,0
loyal,18,103.87,Electronics,674.38,2.7,15,1
new,3,72.52,Clothing,296.03,3.7,30,0
returning,4,102.09,Home & Kitchen,118.42,1.4,20,1
returning,5,67.51,Electronics,1099.85,2.8,30,0
loyal,17,289.8,Home & Kitchen,392.48,3.0,15,1
loyal,16,199.87,Books,38.05,2.4,15,1
new,2,50.31,Clothing,264.15,5.0,15,0
returning,4,40.15,Home & Kitchen,46.21,3.9,0,1
new,2,54.48,Home & Kitchen,32.09,2.4,15,0
returning,7,144.5,Clothing,268.6,2.1,10,0
returning,7,64.14,Home & Kitchen,177.13,1.8,30,1
loyal,16,268.08,Sports,31.8,2.5,20,1
loyal,19,144.98,Clothing,259.07,4.8,0,1
returning,7,72.27,Home & Kitchen,494.73,3.0,0,1
returning,3,114.3,Electronics,182.3,3.2,5,1
loyal,16,110.53,Electronics,887.46,3.5,20,1
loyal,17,298.68,Electronics,232.56,1.2,10,1
new,2,61.24,Beauty,38.02,2.1,0,0
returning,9,62.17,Clothing,140.41,1.0,20,0
returning,5,43.59,Clothing,63.0,3.1,0,1
new,1,38.95,Books,28.46,4.9,40,1
new,2,69.57,Electronics,371.74,3.0,40,0
new,1,67.62,Clothing,148.62,4.4,10,0
returning,3,49.37,Clothing,281.46,4.4,0,1
new,3,68.29,Clothing,250.95,5.0,20,0
new,3,76.6,Home & Kitchen,285.84,4.4,5,0
new,2,26.65,Clothing,280.35,1.1,40,0
loyal,18,132.24,Clothing,87.58,3.1,40,1
loyal,19,204.77,Beauty,75.87,2.7,10,1
returning,5,132.31,Beauty,46.53,3.2,10,0
returning,8,67.58,Beauty,34.38,2.9,0,0
loyal,9,187.24,Beauty,173.13,4.7,50,1
new,2,21.94,Home & Kitchen,99.24,1.9,0,0
new,1,47.0,Home & Kitchen,426.63,3.2,30,0
new,2,34.7,Home & Kitchen,241.89,4.6,5,0
new,2,54.94,Beauty,124.96,1.2,5,0
returning,5,121.12,Home & Kitchen,155.84,3.0,0,0
loyal,19,80.8,Electronics,290.94,2.9,40,1
returning,6,66.07,Beauty,32.83,3.7,15,1
returning,7,119.82,Beauty,54.9,3.5,5,0
loyal,8,127.3,Beauty,185.87,1.7,15,1
new,1,60.93,Electronics,1133.77,4.1,40,0
new,2,69.91,Clothing,71.28,5.0,0,0
returning,9,86.07,Clothing,192.41,2.9,5,1
returning,5,73.06,Home & Kitchen,233.2,1.8,25,0
new,3,68.79,Electronics,754.48,1.1,0,0
returning,4,105.93,Clothing,212.85,2.2,10,1
returning,8,122.74,Electronics,119.62,1.5,30,1
returning,5,95.18,Clothing,42.98,4.6,30,1
returning,8,101.81,Books,35.26,4.4,5,1
returning,3,133.23,Beauty,58.93,4.5,50,1
new,3,77.36,Electronics,914.7,2.0,5,0
returning,5,97.14,Home & Kitchen,71.56,2.5,0,0
new,1,27.89,Electronics,914.07,1.9,10,0
loyal,13,171.67,Electronics,446.08,4.1,30,1
returning,8,138.38,Books,17.83,4.6,10,1
returning,7,86.71,Books,45.43,2.7,30,1
loyal,10,293.58,Beauty,69.66,4.4,20,1
returning,5,80.64,Home & Kitchen,356.32,2.4,5,0
returning,7,123.15,Beauty,116.22,2.1,0,0
loyal,18,137.57,Electronics,851.62,2.9,10,1
loyal,8,181.8,Clothing,41.93,3.1,20,1
returning,9,59.07,Electronics,746.63,1.0,15,1
new,3,30.63,Beauty,168.59,3.8,5,0
returning,9,108.84,Clothing,151.95,1.6,20,0
loyal,17,115.89,Electronics,550.9,2.0,0,1
new,3,77.55,Home & Kitchen,29.68,3.7,15,0
new,3,49.55,Electronics,1159.8,4.9,40,1
loyal,17,189.52,Electronics,1187.38,4.7,5,1
new,1,44.92,Electronics,914.33,4.9,0,0
loyal,18,93.35,Electronics,224.33,1.2,25,1
returning,3,114.45,Books,40.21,2.4,0,0
returning,4,61.36,Home & Kitchen,174.85,1.1,0,0
new,3,78.64,Clothing,168.6,4.1,20,0
loyal,14,128.03,Clothing,30.46,3.2,10,1
returning,8,127.98,Beauty,154.36,1.0,10,0
returning,9,91.59,Home & Kitchen,304.26,4.1,20,1
returning,8,92.8,Books,17.91,1.9,20,0
returning,9,82.07,Home & Kitchen,328.1,1.9,5,1
loyal,19,123.16,Clothing,148.5,3.4,30,1
returning,9,115.57,Sports,216.86,1.1,10,0
returning,3,95.37,Home & Kitchen,58.01,3.9,5,0
loyal,18,122.33,Electronics,104.51,2.3,5,1
returning,5,75.37,Clothing,110.49,2.7,0,0
new,3,57.23,Clothing,28.32,1.1,0,0
new,3,55.48,Clothing,111.88,1.9,20,0
loyal,8,109.7,Sports,166.5,3.4,0,1
